pipelin: Peter Denning, Rajeev Gupta, Frans Kaashoek, Mark Thorson, Mark Hill, Thomas Anderson, John Hennessy, Philip S Yu, Nikil D Dutt, Monica Lam, James Larus, Thomas Gro, Rastislav Bodk, Peter Henderson, Saman Amarasinghe, Andries van Dam, Susan Eggers, Frank Mueller, Anoop Gupta, Lieven Eeckhout, Norman P Jouppi, Timothy Sherwood, David Culler, Craig Chambers, Patrick Hanrahan, Mateo Valero, Doug Burger, Susan Rodger, Andrew Tanenbaum, Mark Horowitz
command: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Martin Rinard, Michael Stonebraker, Ben Shneiderman, Henry Levy, Marianne Winslett, Jeffrey Ullman, Rockford Ross, Rachid Guerraoui, Alan Burns, Brad Myers, Saman Amarasinghe, Barbara Liskov, Andries van Dam, Paul Frenger, Yale N Patt, John M Carroll, Hal Berghel, Brian Bershad, Geoffrey M Voelker, Sushil Jajodia, Timothy Sherwood, David Culler, Susan Rodger, Martn Abadi, Owen Astrachan, Jonathan Grudin
frequenc: Peter Denning, Scott Shenker, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Mark Thorson, Ben Shneiderman, Mary Lou Soffa, Philip S Yu, Nikil D Dutt, Trevor Mudge, Rastislav Bodk, Margaret Martonosi, Saman Amarasinghe, Yannis Ioannidis, Frank Mueller, Kang G Shin, Lieven Eeckhout, Hal Berghel, Norman P Jouppi, Aaron Weiss, Patrick Hanrahan, Alexander Wolf, Mateo Valero, Doug Burger, Mark Horowitz, Michael Scott, Joseph Torrellas
reliabl: Robert Ashenhurst, David Patterson, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Martin Rinard, Mahmut T Kandemir, Mark Thorson, Jennifer Rexford, Mark Hill, Randy Katz, Henry Levy, Nikil D Dutt, Andy Wellings, James Larus, Rachid Guerraoui, Brad Myers, Christoforos Kozyrakis, David Parnas, Barbara Liskov, Nick Feamster, Sarita V Adve, Frank Mueller, Kang G Shin, Mary Shaw, Brian Bershad, Norman P Jouppi, Timothy Sherwood, Scott Mahlke, Dean M Tullsen
addressspace: Peter Denning, David Patterson, Scott Shenker, Peter Neumann, Rajeev Gupta, Frans Kaashoek, Mark Thorson, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Randy Katz, Henry Levy, Nikil D Dutt, Trevor Mudge, Andy Wellings, Phillip B Gibbons, Edward Lazowska, Deborah Estrin, Saman Amarasinghe, David Parnas, Nick Feamster, Susan Eggers, Paul Frenger, Yale N Patt, Lieven Eeckhout, Brian Bershad, Jeffrey Mogul, Geoffrey M Voelker, Todd C Mowry, Anant Agarwal
computresearch: Peter Denning, Robert Ashenhurst, David Patterson, Michael Stonebraker, Ben Shneiderman, Mary Lou Soffa, Marianne Winslett, Jeffrey Ullman, Rastislav Bodk, Henry M Walker, Edward Lazowska, Deborah Estrin, Brad Myers, David Parnas, Andries van Dam, Laurence Press, Yannis Ioannidis, Kang G Shin, Peter Wegner, Mark Guzdial, Diane Crawford, Jean Sammet, Eric Roberts, Susan Rodger, Jens Palsberg, Owen Astrachan, Tony Clear, Jonathan Grudin, Susanne Humphrey, Mahadev Satyanarayanan
maniyear: Peter Denning, Robert Ashenhurst, Peter Neumann, Mark Doernhoefer, Mark Thorson, Diane Crawford, Randy Katz, Marianne Winslett, Trevor Mudge, Rockford Ross, James Gray, Henry M Walker, Edward Lazowska, Peter Henderson, Laurence Press, Paul Frenger, George NevilleNeil, Jeffrey Mogul, Diane Crawford, Aaron Weiss, Jean Sammet, Eric Roberts, Aaron Marcus, Nick McKeown, Nicklaus Wirth, David Ginat, Dennis Fowler, Bernard Galler, Pamela Samuelson, Craig Partridge
direct: Peter Denning, Diane Crawford, Ben Shneiderman, John Hennessy, Monica Lam, Thomas Gro, David Bacon, Henry M Walker, Paul Frenger, Kang G Shin, Hal Berghel, Patrick Hanrahan, Hanan Samet, Alexander Wolf, Mateo Valero, Jens Palsberg, Donald P Greenberg, Owen Astrachan, Mordechai Moti BenAri, Ken Kennedy, Joseph Torrellas, Lori Clarke, Nicklaus Wirth, Srinivasan Seshan, Maurice Wilkes, David Ginat, Pamela Samuelson, Christos H Papadimitriou, Frdo Durand, Saul Gorn
applicmemori: Kathryn McKinley, David Patterson, Hctor GarcaMolina, Frans Kaashoek, Mahmut T Kandemir, Thomas Anderson, Mary Lou Soffa, Henry Levy, Michael Carey, Nikil D Dutt, Monica Lam, James Larus, Phillip B Gibbons, Margaret Martonosi, Christoforos Kozyrakis, Saman Amarasinghe, Larry Peterson, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Frank Mueller, Anoop Gupta, Yale N Patt, Lieven Eeckhout, Geoffrey M Voelker, Todd C Mowry, Norman P Jouppi, Anant Agarwal
largperform: David Patterson, Hctor GarcaMolina, Donald Towsley, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, Mary Lou Soffa, Randy Katz, Alexander Aiken, John Hennessy, Henry Levy, Monica Lam, Trevor Mudge, James Larus, Thomas Gro, Phillip B Gibbons, Rastislav Bodk, Margaret Martonosi, Saman Amarasinghe, Larry Peterson, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Frank Mueller, Anoop Gupta, Yale N Patt, Lieven Eeckhout, Todd C Mowry, Anant Agarwal
relationship: Peter Denning, David Patterson, Ben Shneiderman, Randy Katz, Marianne Winslett, Amin Vahdat, Mooly Sagiv, Henry M Walker, Brad Myers, Peter Henderson, Barbara Liskov, Mary Beth Rosson, Yannis Ioannidis, Stefano Ceri, John M Carroll, Elisa Bertino, Hal Berghel, Mark Guzdial, Raghu Ramakrishnan, William Tracz, Diane Crawford, Patrick Hanrahan, Aaron Marcus, Phillip Bernstein, Donald P Greenberg, Jiawei Han, Orit Hazzan, David Ginat, Donald Gotterbarn, Dennis Fowler
string: Peter Denning, Peter Neumann, Michael Stonebraker, Mark Thorson, Diane Crawford, Jon Crowcroft, Marianne Winslett, Jeffrey Ullman, James Larus, Rockford Ross, Rastislav Bodk, Andries van Dam, Paul Frenger, George NevilleNeil, Hal Berghel, George Varghese, William Tracz, Beth Simon, Diane Crawford, Jan Vitek, Timothy Sherwood, Simon Peyton Jones, Susan Rodger, Thomas Reps, Dan Suciu, Owen Astrachan, Mordechai Moti BenAri, Guy E Blelloch, Henry Baker, Leslie Lamport
price: Peter Denning, Robert Ashenhurst, David Patterson, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Mark Thorson, Lixia Zhang, Diane Crawford, Ben Shneiderman, Randy Katz, Jon Crowcroft, Alan Burns, Margaret Martonosi, James Gray, Deborah Estrin, Peter Henderson, David Parnas, Larry Peterson, Paul Frenger, Kang G Shin, Mary Shaw, Jeffrey Mogul, Diane Crawford, Aaron Weiss, Hari Balakrishnan, John C Lui, Mordechai Moti BenAri, Jennifer Widom, Jonathan Grudin
processortime: Peter Denning, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mark Hill, Thomas Anderson, John Hennessy, Joseph Hellerstein, Henry Levy, Marianne Winslett, Monica Lam, Trevor Mudge, Andy Wellings, Thomas Gro, Amer Diwan, Alan Burns, David DeWitt, James Gray, Edward Lazowska, David Parnas, David R Cheriton, David Wood, Andries van Dam, Frank Mueller, Anoop Gupta, Kang G Shin, Brian Bershad, Geoffrey M Voelker, Norman P Jouppi, Timothy Sherwood
dataacm: David Patterson, Scott Shenker, Hctor GarcaMolina, Rajeev Gupta, Michael Stonebraker, Lixia Zhang, Randy Katz, Joseph Hellerstein, Henry Levy, Philip S Yu, Michael Carey, Amin Vahdat, Phillip B Gibbons, David DeWitt, Christoforos Kozyrakis, David R Cheriton, Yuanyuan Zhou, Michael Hicks, Stefano Ceri, Geoffrey M Voelker, Todd C Mowry, Sushil Jajodia, Raghu Ramakrishnan, Mendel Rosenblum, Hanan Samet, Maurice Herlihy, Phillip Bernstein, Dan Suciu, Jennifer Widom, Lori Clarke
instructexecut: David Patterson, Mahmut T Kandemir, Mark Thorson, Mark Hill, John Hennessy, Henry Levy, Nikil D Dutt, Monica Lam, Trevor Mudge, James Larus, Thomas Gro, Phillip B Gibbons, Rastislav Bodk, Margaret Martonosi, Brad Myers, David Wood, Michael Hicks, Susan Eggers, Sarita V Adve, Paul Frenger, Frank Mueller, Anoop Gupta, Lieven Eeckhout, Peter Wegner, Brian Bershad, Geoffrey M Voelker, Todd C Mowry, Norman P Jouppi, Mendel Rosenblum, Craig Chambers
readdata: Kathryn McKinley, David Patterson, Peter Neumann, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, Thomas Anderson, Randy Katz, John Hennessy, Joseph Hellerstein, Michael Carey, Nikil D Dutt, Amin Vahdat, Monica Lam, Trevor Mudge, James Gray, Christoforos Kozyrakis, Saman Amarasinghe, David R Cheriton, Sarita V Adve, Anoop Gupta, Elisa Bertino, Brian Bershad, Norman P Jouppi, Anant Agarwal, Mendel Rosenblum, David Culler, Hanan Samet, Mateo Valero
memoriblock: Kathryn McKinley, Donald Towsley, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, Randy Katz, Alexander Aiken, John Hennessy, Nikil D Dutt, Trevor Mudge, James Larus, Amer Diwan, Rastislav Bodk, David Bacon, Christoforos Kozyrakis, David Wood, Michael Hicks, Susan Eggers, Anoop Gupta, Yale N Patt, Brian Bershad, Anant Agarwal, Mendel Rosenblum, Simon Peyton Jones, Mateo Valero, Maurice Herlihy, Jens Palsberg, Mark Horowitz
henc: Peter Denning, Robert Ashenhurst, David Patterson, Michael Stonebraker, Lixia Zhang, Randy Katz, Alexander Aiken, Joseph Hellerstein, Philip S Yu, Jeffrey Ullman, Andy Wellings, Alan Burns, James Gray, Peter Henderson, Yannis Ioannidis, Paul Frenger, Frank Mueller, Kang G Shin, Jeffrey Mogul, Todd C Mowry, Sushil Jajodia, Phillip Bernstein, John C Lui, Dan Suciu, Guy E Blelloch, Jennifer Widom, Joseph Torrellas, Gurindar Sohi, Edward Coffman, Nick McKeown
significperform: Kathryn McKinley, David Patterson, Scott Shenker, Donald Towsley, Mark Thorson, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Mary Lou Soffa, Randy Katz, John Hennessy, Henry Levy, Michael Carey, Monica Lam, Trevor Mudge, Thomas Gro, Rastislav Bodk, David DeWitt, Margaret Martonosi, Edward Lazowska, David R Cheriton, Susan Eggers, Sarita V Adve, Anoop Gupta, Kang G Shin, Yale N Patt, Brian Bershad, Todd C Mowry, Norman P Jouppi, Anant Agarwal
newpage: Peter Denning, David Patterson, Peter Neumann, Hctor GarcaMolina, Frans Kaashoek, Michael Stonebraker, Mark Hill, Lixia Zhang, Thomas Anderson, Randy Katz, Joseph Hellerstein, Henry Levy, Michael Carey, Nikil D Dutt, Amin Vahdat, David DeWitt, Edward Lazowska, Saman Amarasinghe, Barbara Liskov, David R Cheriton, David Wood, Andries van Dam, Anoop Gupta, Stefano Ceri, Mark Guzdial, Brian Bershad, Geoffrey M Voelker, Todd C Mowry, Mendel Rosenblum, Aaron Weiss
maximumnumber: Rajeev Gupta, Jennifer Rexford, Thomas Anderson, Mary Lou Soffa, Philip S Yu, Marianne Winslett, Nikil D Dutt, Amin Vahdat, Jeffrey Ullman, Andy Wellings, Rachid Guerraoui, Alan Burns, Edward Lazowska, David Parnas, Barbara Liskov, David R Cheriton, Andries van Dam, Susan Eggers, Yannis Ioannidis, Frank Mueller, Anoop Gupta, Kang G Shin, Lieven Eeckhout, George Varghese, Raghu Ramakrishnan, Jan Vitek, Norman P Jouppi, Timothy Sherwood, Hanan Samet, Hari Balakrishnan
figurmemori: Peter Neumann, Mahmut T Kandemir, Mark Hill, Mary Lou Soffa, Randy Katz, Alexander Aiken, Michael Carey, Amin Vahdat, James Larus, Rachid Guerraoui, Amer Diwan, David Bacon, Margaret Martonosi, Mooly Sagiv, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Yale N Patt, Lieven Eeckhout, George Varghese, Brian Bershad, Keshav Pingali, Geoffrey M Voelker, Todd C Mowry, Jan Vitek, Norman P Jouppi, Anant Agarwal, Scott Mahlke, Doug Burger
examplsystem: Peter Denning, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Martin Rinard, Mark Hill, Henry Levy, Trevor Mudge, Rockford Ross, Alan Burns, David DeWitt, Brad Myers, David R Cheriton, David Wood, Michael Hicks, Andries van Dam, Yannis Ioannidis, Paul Frenger, Kang G Shin, Lieven Eeckhout, Mark Guzdial, Brian Bershad, Jeffrey Mogul, Raghu Ramakrishnan, William Tracz, Norman P Jouppi, Timothy Sherwood, David Culler, Craig Chambers, Alexander Wolf
descript: Peter Denning, Robert Ashenhurst, David Patterson, Mark Doernhoefer, Martin Rinard, Mark Thorson, Diane Crawford, Ben Shneiderman, Nikil D Dutt, Thomas Gro, Rockford Ross, Henry M Walker, Peter Henderson, David Parnas, Mary Beth Rosson, Stefano Ceri, John M Carroll, William Tracz, Jean Sammet, Eric Roberts, Aaron Marcus, Donald P Greenberg, Owen Astrachan, Tony Clear, Mordechai Moti BenAri, Jiawei Han, Jonathan Grudin, Maurice Wilkes, Orit Hazzan, David Ginat
period: Peter Denning, Kathryn McKinley, Peter Neumann, Hctor GarcaMolina, Donald Towsley, Philip S Yu, Jon Crowcroft, Andy Wellings, Amer Diwan, David Bacon, Alan Burns, Mooly Sagiv, Deborah Estrin, Christoforos Kozyrakis, David Parnas, Michael Hicks, Sarita V Adve, Laurence Press, Yale N Patt, Elisa Bertino, Hal Berghel, Sushil Jajodia, Diane Crawford, Jan Vitek, Aaron Marcus, James Kurose, Jennifer Widom, Jiawei Han, Edward Coffman, Jonathan Grudin
unix: Peter Denning, David Patterson, Hctor GarcaMolina, Mark Doernhoefer, Martin Rinard, Frans Kaashoek, Michael Stonebraker, Mark Thorson, Diane Crawford, Alexander Aiken, James Larus, Rockford Ross, Rachid Guerraoui, Amer Diwan, Alan Burns, Edward Lazowska, Brad Myers, Barbara Liskov, Laurence Press, Paul Frenger, Anoop Gupta, Yale N Patt, Peter Wegner, Hal Berghel, Mary Shaw, Jeffrey Mogul, Diane Crawford, Aaron Weiss, Andrew Tanenbaum, Joseph Torrellas
simultime: David Patterson, Scott Shenker, Donald Towsley, Rajeev Gupta, Mark Hill, Lixia Zhang, Thomas Anderson, John Hennessy, Philip S Yu, Nikil D Dutt, Trevor Mudge, James Larus, Margaret Martonosi, Edward Lazowska, David Parnas, David R Cheriton, Yuanyuan Zhou, David Wood, Sarita V Adve, Anoop Gupta, Kang G Shin, Lieven Eeckhout, George Varghese, Jeffrey Mogul, Geoffrey M Voelker, Todd C Mowry, Mendel Rosenblum, Timothy Sherwood, Jens Palsberg, John C Lui
networkservic: David Patterson, Scott Shenker, Peter Neumann, Donald Towsley, Frans Kaashoek, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Randy Katz, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Amin Vahdat, Ion Stoica, Deborah Estrin, Mary Beth Rosson, Larry Peterson, David R Cheriton, Michael Hicks, Nick Feamster, Laurence Press, Kang G Shin, John M Carroll, Peter Wegner, Brian Bershad, Geoffrey M Voelker, David Culler, Aaron Weiss, Alexander Wolf, Hari Balakrishnan
differnetwork: David Patterson, Scott Shenker, Hctor GarcaMolina, Donald Towsley, Frans Kaashoek, Mahmut T Kandemir, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Randy Katz, Henry Levy, Jon Crowcroft, Nikil D Dutt, Amin Vahdat, Amer Diwan, Edward Lazowska, Ion Stoica, Deborah Estrin, Christoforos Kozyrakis, Ramesh Govindan, Larry Peterson, David R Cheriton, Nick Feamster, Kang G Shin, Hal Berghel, Brian Bershad, Jeffrey Mogul, Geoffrey M Voelker, Hari Balakrishnan, Mateo Valero
datadistribut: Kathryn McKinley, David Patterson, Hctor GarcaMolina, Rajeev Gupta, Frans Kaashoek, Michael Stonebraker, Mahmut T Kandemir, Thomas Anderson, Randy Katz, John Hennessy, Philip S Yu, Jon Crowcroft, Marianne Winslett, Amin Vahdat, James Larus, Thomas Gro, Phillip B Gibbons, Rastislav Bodk, David DeWitt, James Gray, Ion Stoica, Deborah Estrin, Ramesh Govindan, David R Cheriton, Yannis Ioannidis, Anoop Gupta, Stefano Ceri, Elisa Bertino, Keshav Pingali, Raghu Ramakrishnan
hand: Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Mark Doernhoefer, Michael Stonebraker, Mark Thorson, Jennifer Rexford, Jon Crowcroft, James Larus, Rockford Ross, Amer Diwan, Alan Burns, Edward Lazowska, Brad Myers, David Parnas, Mary Beth Rosson, Larry Peterson, Andries van Dam, Yannis Ioannidis, Paul Frenger, Beth Simon, Jean Sammet, Doug Burger, Susan Rodger, Orit Hazzan, James Smith, Elliot Soloway, Austin Henderson, Joseph Bergin, Elizabeth Churchill
realtimsystem: Kathryn McKinley, Robert Ashenhurst, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Martin Rinard, Michael Stonebraker, Mark Thorson, Jennifer Rexford, Nikil D Dutt, Trevor Mudge, Andy Wellings, Rachid Guerraoui, David Bacon, Alan Burns, David Parnas, David R Cheriton, Sarita V Adve, Paul Frenger, Frank Mueller, Anoop Gupta, Kang G Shin, George NevilleNeil, Peter Wegner, William Tracz, Jan Vitek, Anant Agarwal, Mendel Rosenblum, Jean Sammet, Mateo Valero
loadinstruct: Kathryn McKinley, David Patterson, Rajeev Gupta, Mark Thorson, Mark Hill, Mary Lou Soffa, John Hennessy, Henry Levy, Nikil D Dutt, Monica Lam, Trevor Mudge, Thomas Gro, Amer Diwan, Rastislav Bodk, Margaret Martonosi, David Wood, Susan Eggers, Sarita V Adve, Yale N Patt, Lieven Eeckhout, Brian Bershad, Geoffrey M Voelker, Todd C Mowry, Norman P Jouppi, Mendel Rosenblum, Craig Chambers, Mateo Valero, Scott Mahlke, Doug Burger, Martn Abadi
dataitem: Robert Ashenhurst, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Martin Rinard, Lixia Zhang, Ben Shneiderman, Joseph Hellerstein, Henry Levy, Michael Carey, Amin Vahdat, Monica Lam, Andy Wellings, Thomas Gro, Margaret Martonosi, James Gray, Ion Stoica, Saman Amarasinghe, David R Cheriton, Yuanyuan Zhou, Yale N Patt, Elisa Bertino, Raghu Ramakrishnan, Anant Agarwal, David Maier, Hanan Samet, Simon Peyton Jones, Jean Sammet, Hari Balakrishnan
newthread: Kathryn McKinley, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Thomas Anderson, Mary Lou Soffa, Henry Levy, Monica Lam, Andy Wellings, Thomas Gro, David Bacon, Margaret Martonosi, Mooly Sagiv, Edward Lazowska, Saman Amarasinghe, Barbara Liskov, David R Cheriton, Michael Hicks, Susan Eggers, George NevilleNeil, Brian Bershad, Jeffrey Mogul, Todd C Mowry, Jan Vitek, Simon Peyton Jones, Mateo Valero, Scott Mahlke, Maurice Herlihy, Martn Abadi, Guy E Blelloch
performproblem: Peter Denning, David Patterson, Frans Kaashoek, Michael Stonebraker, Mark Thorson, Mark Hill, Thomas Anderson, Mary Lou Soffa, Randy Katz, John Hennessy, Henry Levy, Philip S Yu, Amin Vahdat, Trevor Mudge, James Larus, Phillip B Gibbons, Amer Diwan, David Bacon, Edward Lazowska, Saman Amarasinghe, David Wood, Nick Feamster, Anoop Gupta, Brian Bershad, Jeffrey Mogul, Geoffrey M Voelker, Todd C Mowry, David Culler, Mark Horowitz, Michael Scott
chip: Peter Denning, Kathryn McKinley, Robert Ashenhurst, David Patterson, Peter Neumann, Mark Doernhoefer, Mahmut T Kandemir, Mark Thorson, Mark Hill, John Hennessy, Nikil D Dutt, Trevor Mudge, Thomas Gro, David Bacon, Christoforos Kozyrakis, Saman Amarasinghe, David R Cheriton, Laurence Press, Paul Frenger, Yale N Patt, George NevilleNeil, Norman P Jouppi, Anant Agarwal, Timothy Sherwood, Aaron Weiss, Doug Burger, Mark Horowitz, Dean M Tullsen, Henry Baker, Joseph Torrellas
largmemori: Kathryn McKinley, David Patterson, Hctor GarcaMolina, Michael Stonebraker, Mark Hill, Randy Katz, Alexander Aiken, John Hennessy, Joseph Hellerstein, Henry Levy, Michael Carey, Nikil D Dutt, Trevor Mudge, James Larus, Phillip B Gibbons, David DeWitt, Christoforos Kozyrakis, David Wood, Susan Eggers, Sarita V Adve, Anoop Gupta, George Varghese, Todd C Mowry, Jan Vitek, Norman P Jouppi, Mendel Rosenblum, Timothy Sherwood, David Culler, Mateo Valero, Doug Burger
algorithmperform: Kathryn McKinley, David Patterson, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Martin Rinard, Jennifer Rexford, Lixia Zhang, John Hennessy, Henry Levy, Philip S Yu, Jon Crowcroft, Michael Carey, Nikil D Dutt, Amin Vahdat, Rachid Guerraoui, Saman Amarasinghe, David R Cheriton, Yuanyuan Zhou, Sarita V Adve, Yannis Ioannidis, Frank Mueller, Anoop Gupta, Kang G Shin, Jeffrey Mogul, Keshav Pingali, David Culler, Hanan Samet, Hari Balakrishnan, Doug Burger
networkdata: Robert Ashenhurst, David Patterson, Scott Shenker, Frans Kaashoek, Michael Stonebraker, Lixia Zhang, Thomas Anderson, Randy Katz, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Amin Vahdat, Margaret Martonosi, Edward Lazowska, Deborah Estrin, Saman Amarasinghe, Ramesh Govindan, Larry Peterson, David R Cheriton, Nick Feamster, George NevilleNeil, Hal Berghel, George Varghese, Jeffrey Mogul, Anant Agarwal, David Maier, Hari Balakrishnan, Jennifer Widom, Jiawei Han, Steven Reinhardt
databasapplic: David Patterson, Mark Doernhoefer, Donald Towsley, Michael Stonebraker, Thomas Anderson, Mary Lou Soffa, Alexander Aiken, Joseph Hellerstein, Henry Levy, Philip S Yu, Michael Carey, Jeffrey Ullman, David DeWitt, James Gray, Edward Lazowska, Christoforos Kozyrakis, Barbara Liskov, David R Cheriton, Yuanyuan Zhou, Susan Eggers, Sarita V Adve, Yannis Ioannidis, Stefano Ceri, Elisa Bertino, Brian Bershad, Sushil Jajodia, Raghu Ramakrishnan, Diane Crawford, Mendel Rosenblum, David Maier
particulardata: Scott Shenker, Peter Neumann, Hctor GarcaMolina, Martin Rinard, Michael Stonebraker, Thomas Anderson, Randy Katz, Alexander Aiken, Joseph Hellerstein, Henry Levy, Amin Vahdat, Jeffrey Ullman, Margaret Martonosi, Mooly Sagiv, Edward Lazowska, Ion Stoica, Brad Myers, Barbara Liskov, Larry Peterson, Michael Hicks, Nick Feamster, Anoop Gupta, Yale N Patt, Lieven Eeckhout, Elisa Bertino, Keshav Pingali, Todd C Mowry, Sushil Jajodia, Mendel Rosenblum, David Maier
webapplic: Kathryn McKinley, David Patterson, Hctor GarcaMolina, Mark Doernhoefer, Frans Kaashoek, Michael Stonebraker, Mark Thorson, Joseph Hellerstein, Philip S Yu, Michael Carey, Monica Lam, Jeffrey Ullman, David DeWitt, James Gray, Brad Myers, Christoforos Kozyrakis, Mary Beth Rosson, Paul Frenger, Kang G Shin, Stefano Ceri, George NevilleNeil, Hal Berghel, Mary Shaw, Sushil Jajodia, Jan Vitek, Mendel Rosenblum, David Maier, Timothy Sherwood, Aaron Weiss, Alexander Wolf
datapacket: Scott Shenker, Donald Towsley, Frans Kaashoek, Mahmut T Kandemir, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Randy Katz, Henry Levy, Jon Crowcroft, Nikil D Dutt, Amin Vahdat, James Larus, Margaret Martonosi, Ion Stoica, Deborah Estrin, Ramesh Govindan, David R Cheriton, Nick Feamster, Kang G Shin, George Varghese, Brian Bershad, Jeffrey Mogul, Geoffrey M Voelker, Sushil Jajodia, David Culler, Aaron Weiss, Patrick Hanrahan, Alexander Wolf, Hari Balakrishnan
instructset: David Patterson, Donald Towsley, Rajeev Gupta, Mark Thorson, Thomas Anderson, Mary Lou Soffa, Alexander Aiken, John Hennessy, Henry Levy, Nikil D Dutt, Thomas Gro, Margaret Martonosi, Christoforos Kozyrakis, David Parnas, Susan Eggers, Frank Mueller, Yale N Patt, Lieven Eeckhout, Brian Bershad, Geoffrey M Voelker, Norman P Jouppi, Mendel Rosenblum, David Culler, Hanan Samet, Mateo Valero, Scott Mahlke, Doug Burger, Martn Abadi, Thomas Reps, Mark Horowitz
higherperform: Kathryn McKinley, Scott Shenker, Donald Towsley, Mahmut T Kandemir, Lixia Zhang, Thomas Anderson, Alexander Aiken, John Hennessy, Henry Levy, Nikil D Dutt, Trevor Mudge, Margaret Martonosi, Edward Lazowska, Deborah Estrin, Christoforos Kozyrakis, David R Cheriton, Susan Eggers, Sarita V Adve, Frank Mueller, Anoop Gupta, Yale N Patt, Lieven Eeckhout, Norman P Jouppi, Anant Agarwal, Patrick Hanrahan, Scott Mahlke, Doug Burger, John C Lui, James Kurose, Dean M Tullsen
systemapplic: Kathryn McKinley, Robert Ashenhurst, Peter Neumann, Hctor GarcaMolina, Mark Doernhoefer, Donald Towsley, Martin Rinard, Frans Kaashoek, Michael Stonebraker, Thomas Anderson, Joseph Hellerstein, Henry Levy, Amin Vahdat, Monica Lam, Amer Diwan, Henry M Walker, Susan Eggers, Paul Frenger, Mary Shaw, Brian Bershad, Jeffrey Mogul, Anant Agarwal, Timothy Sherwood, Craig Chambers, Jean Sammet, Alexander Wolf, Eric Roberts, Maurice Herlihy, Martn Abadi, Jennifer Widom
microsoft: Peter Denning, Peter Neumann, Mark Doernhoefer, Frans Kaashoek, Michael Stonebraker, Diane Crawford, Jon Crowcroft, Marianne Winslett, James Larus, James Gray, Edward Lazowska, Brad Myers, Peter Henderson, Laurence Press, Paul Frenger, Hal Berghel, Jeffrey Mogul, Beth Simon, Diane Crawford, David Maier, Aaron Weiss, Eric Roberts, Aaron Marcus, Tony Clear, Jiawei Han, Jonathan Grudin, Nick McKeown, Dennis Fowler, Pamela Samuelson, Moshe Vardi
differuser: Scott Shenker, Hctor GarcaMolina, Donald Towsley, Frans Kaashoek, Jennifer Rexford, Lixia Zhang, Ben Shneiderman, Thomas Anderson, Jon Crowcroft, Marianne Winslett, Phillip B Gibbons, Rachid Guerraoui, James Gray, Deborah Estrin, Brad Myers, Ramesh Govindan, Yuanyuan Zhou, Nick Feamster, Stefano Ceri, John M Carroll, Elisa Bertino, Sushil Jajodia, Hanan Samet, Doug Burger, Aaron Marcus, Phillip Bernstein, Martn Abadi, Jiawei Han, Jonathan Grudin, Susanne Humphrey
simplalgorithm: Hctor GarcaMolina, Rajeev Gupta, Jennifer Rexford, Lixia Zhang, Diane Crawford, John Hennessy, Michael Carey, Monica Lam, Jeffrey Ullman, Phillip B Gibbons, Rachid Guerraoui, David DeWitt, Edward Lazowska, Peter Henderson, Nick Feamster, Yannis Ioannidis, George Varghese, Mary Shaw, Jeffrey Mogul, Todd C Mowry, Raghu Ramakrishnan, David Maier, Timothy Sherwood, Craig Chambers, Hanan Samet, Donald P Greenberg, Dan Suciu, Ken Kennedy, Guy E Blelloch, Jennifer Widom
root: Kathryn McKinley, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Rajeev Gupta, Ben Shneiderman, Jon Crowcroft, Michael Carey, Jeffrey Ullman, Phillip B Gibbons, Rachid Guerraoui, David Bacon, David DeWitt, Mooly Sagiv, Ion Stoica, Larry Peterson, Yannis Ioannidis, Yale N Patt, George NevilleNeil, George Varghese, Raghu Ramakrishnan, Diane Crawford, Jan Vitek, David Culler, Patrick Hanrahan, Hanan Samet, Maurice Herlihy, Dan Suciu, Owen Astrachan, Mordechai Moti BenAri
